,Name,2020 Count,2019 Count,2018 Count,2017 Count,2016 Count,2015 Count,2014 Count,2013 Count,2012 Count,2011 Count,2010 Count,2009 Count,2008 Count,2007 Count,2006 Count,2005 Count,2004 Count,2003 Count,2002 Count,2001 Count,2000 Count
344,ABID,8.0,5.0,12.0,13.0,17.0,6.0,10.0,14.0,16.0,10.0,20.0,22.0,27.0,18.0,29.0,29.0,17.0,23.0,22.0,15.0,19
347,ABIDUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,3.0,5.0,4.0,0.0,3.0,4.0,3.0,4
349,ABIEL,4.0,0.0,4.0,6.0,5.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,:
355,ABINASH,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3
359,ABIOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,3
360,ABIR,9.0,7.0,8.0,8.0,6.0,9.0,8.0,4.0,9.0,10.0,7.0,5.0,13.0,11.0,8.0,3.0,6.0,4.0,5.0,3.0,5
365,ABISHAN,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,6.0,5.0,7.0,4.0,3.0,4.0,0.0,3.0,3.0,0.0,:
367,ABISHEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,4.0,0.0,3.0,0.0,5.0,0.0,:
370,ABNER,3.0,5.0,7.0,6.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,:
372,ABOUBACAR,5.0,3.0,3.0,0.0,4.0,0.0,0.0,6.0,5.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
375,ABRAHAM,86.0,76.0,77.0,91.0,82.0,86.0,83.0,65.0,59.0,64.0,69.0,74.0,65.0,57.0,57.0,58.0,77.0,51.0,47.0,56.0,60
376,ABRAHIM,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,6.0,4.0,7.0,4.0,0.0,0.0,4.0,0.0,0.0,:
377,ABRAM,12.0,7.0,7.0,0.0,9.0,12.0,7.0,4.0,3.0,0.0,5.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,:
378,ABRAR,9.0,10.0,14.0,12.0,4.0,6.0,5.0,6.0,11.0,7.0,7.0,9.0,8.0,3.0,4.0,9.0,7.0,4.0,5.0,7.0,8
382,ABSHIR,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,:
384,ABU,53.0,37.0,33.0,47.0,39.0,33.0,70.0,43.0,43.0,42.0,36.0,54.0,45.0,39.0,50.0,47.0,40.0,56.0,54.0,44.0,43
385,ABU:BAKAR,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,3.0,4
386,ABU:BAKR,15.0,19.0,25.0,18.0,27.0,20.0,21.0,20.0,16.0,12.0,9.0,11.0,8.0,7.0,10.0,11.0,12.0,11.0,12.0,8.0,5
390,ABUBACARR,5.0,3.0,0.0,6.0,4.0,5.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,:
391,ABUBAKAR,31.0,37.0,28.0,36.0,41.0,33.0,36.0,31.0,40.0,45.0,33.0,36.0,43.0,40.0,33.0,26.0,24.0,28.0,20.0,30.0,15
393,ABUBAKER,0.0,5.0,0.0,4.0,5.0,4.0,0.0,8.0,6.0,7.0,7.0,5.0,4.0,7.0,6.0,0.0,3.0,7.0,6.0,0.0,5
395,ABUBAKR,31.0,27.0,28.0,36.0,36.0,31.0,41.0,35.0,18.0,24.0,24.0,27.0,23.0,19.0,17.0,14.0,7.0,10.0,11.0,9.0,7
397,ABUKAR,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,3
398,ABUL,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,3.0,0.0,9.0,0.0,7.0,5.0,4.0,5.0,0.0,9.0,10.0,9
399,ABUZAR,3.0,8.0,6.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,:
402,ABYAN,0.0,7.0,0.0,7.0,14.0,6.0,14.0,6.0,14.0,11.0,3.0,8.0,9.0,10.0,5.0,5.0,0.0,3.0,0.0,0.0,:
404,ACE,121.0,111.0,82.0,72.0,49.0,43.0,39.0,46.0,37.0,22.0,29.0,17.0,15.0,19.0,23.0,24.0,20.0,9.0,4.0,0.0,3
406,ACER,28.0,15.0,21.0,13.0,16.0,13.0,12.0,12.0,16.0,12.0,13.0,10.0,13.0,7.0,9.0,10.0,10.0,7.0,3.0,3.0,:
408,ACHILLE,6.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
410,ACHILLES,9.0,4.0,4.0,8.0,6.0,5.0,4.0,3.0,3.0,6.0,5.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,:
415,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,:
416,ADAAM,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,3
419,ADAM,1476.0,1618.0,1672.0,1788.0,1815.0,1903.0,1790.0,1761.0,1907.0,2062.0,2088.0,2199.0,2313.0,2449.0,2674.0,2869.0,2938.0,3404.0,3527.0,3866.0,3777
421,ADAM:JUNIOR,0.0,4.0,3.0,5.0,5.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
422,ADAMA,0.0,0.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,:
423,ADAMAS,12.0,9.0,14.0,13.0,14.0,15.0,11.0,11.0,3.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
426,ADAN,14.0,13.0,15.0,10.0,18.0,16.0,15.0,23.0,19.0,22.0,13.0,7.0,12.0,14.0,16.0,12.0,14.0,12.0,7.0,5.0,6
427,ADAR,3.0,0.0,4.0,7.0,0.0,3.0,4.0,8.0,3.0,4.0,4.0,9.0,5.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,:
428,ADARSH,3.0,4.0,6.0,0.0,5.0,3.0,6.0,4.0,0.0,5.0,6.0,6.0,7.0,4.0,0.0,4.0,0.0,4.0,3.0,0.0,3
429,ADAS,7.0,14.0,7.0,10.0,5.0,13.0,9.0,6.0,3.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
433,ADDISON,33.0,33.0,43.0,46.0,48.0,59.0,45.0,61.0,72.0,68.0,60.0,61.0,58.0,49.0,40.0,51.0,28.0,25.0,23.0,24.0,8
438,ADEBAYO,0.0,0.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,4
440,ADEBOWALE,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,:
442,ADEDAMOLA,4.0,3.0,0.0,4.0,3.0,5.0,5.0,4.0,0.0,0.0,6.0,6.0,4.0,7.0,4.0,0.0,0.0,5.0,4.0,0.0,6
444,ADEDAYO,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,:
445,ADEDEJI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,:
450,ADEEB,6.0,7.0,6.0,8.0,10.0,11.0,7.0,7.0,8.0,4.0,12.0,12.0,14.0,8.0,6.0,7.0,8.0,7.0,6.0,8.0,10
451,ADEEL,10.0,7.0,6.0,6.0,11.0,7.0,14.0,14.0,13.0,13.0,12.0,24.0,19.0,24.0,17.0,23.0,28.0,25.0,42.0,33.0,41
456,ADEL,3.0,10.0,12.0,5.0,9.0,9.0,12.0,9.0,11.0,13.0,6.0,9.0,6.0,8.0,16.0,14.0,12.0,9.0,9.0,14.0,9
459,ADEM,22.0,20.0,23.0,27.0,32.0,26.0,24.0,34.0,39.0,31.0,31.0,33.0,30.0,29.0,42.0,20.0,23.0,16.0,20.0,23.0,25
461,ADEMIDE,3.0,4.0,6.0,6.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,0.0,:
462,ADEMOLA,0.0,0.0,5.0,4.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,10.0,9.0,6.0,3.0,3.0,7.0,8.0,4.0,3.0,:
463,ADEN,27.0,32.0,36.0,32.0,42.0,32.0,44.0,46.0,47.0,56.0,100.0,99.0,69.0,29.0,37.0,40.0,43.0,34.0,32.0,26.0,25
467,ADEOLUWA,0.0,0.0,3.0,3.0,0.0,3.0,0.0,4.0,0.0,3.0,4.0,0.0,5.0,0.0,3.0,0.0,5.0,4.0,3.0,0.0,:
471,ADETOKUNBO,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,4.0,0.0,5.0,6.0,0.0,7.0,0.0,5.0,:
475,ADEWALE,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3
477,ADEYEMI,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,:
479,ADHAM,4.0,3.0,7.0,9.0,3.0,9.0,0.0,4.0,0.0,14.0,11.0,10.0,12.0,11.0,8.0,13.0,11.0,7.0,8.0,11.0,8
488,ADHRIT,0.0,5.0,6.0,5.0,4.0,4.0,8.0,4.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
491,ADHVIK,5.0,4.0,7.0,6.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
492,ADI,5.0,4.0,9.0,7.0,11.0,7.0,7.0,11.0,8.0,5.0,9.0,9.0,12.0,10.0,11.0,6.0,3.0,6.0,3.0,5.0,:
494,ADIB,3.0,5.0,3.0,0.0,0.0,5.0,3.0,4.0,3.0,7.0,0.0,5.0,0.0,6.0,4.0,4.0,3.0,0.0,0.0,3.0,3
495,ADIE,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,:
496,ADIEL,0.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
497,ADIL,23.0,37.0,35.0,39.0,43.0,44.0,48.0,50.0,67.0,56.0,53.0,65.0,92.0,94.0,106.0,106.0,111.0,137.0,100.0,128.0,115
499,ADIN,4.0,3.0,0.0,3.0,3.0,0.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,5.0,6.0,:
501,ADISON,0.0,0.0,0.0,0.0,5.0,4.0,0.0,6.0,7.0,8.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,:
502,ADIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,0.0,3.0,4.0,6.0,3.0,0.0,0.0,4.0,0.0,4
504,ADITHYA,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,6.0,8.0,6.0,6.0,4.0,7.0,8.0,0.0,0.0,0.0,:
505,ADITYA,19.0,33.0,28.0,39.0,20.0,33.0,44.0,47.0,48.0,55.0,46.0,38.0,62.0,46.0,50.0,27.0,31.0,24.0,16.0,10.0,10
506,ADIY,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,:
508,ADIYAN,3.0,7.0,7.0,7.0,6.0,5.0,0.0,8.0,7.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
512,ADLEY,21.0,26.0,18.0,8.0,3.0,7.0,8.0,6.0,8.0,4.0,3.0,4.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,:
513,ADNAAN,3.0,3.0,0.0,5.0,6.0,0.0,4.0,3.0,3.0,5.0,10.0,11.0,16.0,3.0,9.0,16.0,18.0,13.0,19.0,15.0,23
514,ADNAN,30.0,39.0,33.0,55.0,60.0,52.0,43.0,45.0,55.0,48.0,53.0,52.0,69.0,59.0,45.0,63.0,74.0,65.0,76.0,71.0,60
515,ADOM,9.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
516,ADOMAS,10.0,10.0,15.0,13.0,14.0,22.0,17.0,19.0,12.0,3.0,9.0,3.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,:
517,ADON,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,6.0,5.0,6.0,0.0,0.0,0.0,3.0,5.0,3.0,4.0,0.0,0.0,4
518,ADONAI,6.0,17.0,7.0,10.0,8.0,10.0,9.0,0.0,8.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,:
519,ADONAY,0.0,5.0,3.0,4.0,6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,:
521,ADONIS,29.0,24.0,25.0,12.0,19.0,7.0,4.0,5.0,4.0,8.0,7.0,7.0,3.0,0.0,4.0,3.0,5.0,7.0,5.0,4.0,3
524,ADRIAN,194.0,199.0,222.0,239.0,251.0,218.0,232.0,273.0,267.0,231.0,266.0,262.0,234.0,227.0,152.0,134.0,117.0,115.0,89.0,94.0,120
526,ADRIANO,8.0,10.0,10.0,12.0,3.0,9.0,13.0,6.0,11.0,12.0,14.0,13.0,6.0,11.0,17.0,9.0,8.0,5.0,5.0,4.0,3
527,ADRIANS,7.0,9.0,5.0,7.0,6.0,14.0,13.0,20.0,11.0,9.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
529,ADRIEL,36.0,23.0,21.0,22.0,30.0,23.0,13.0,20.0,18.0,13.0,14.0,21.0,18.0,12.0,5.0,5.0,7.0,5.0,4.0,0.0,:
530,ADRIEN,7.0,10.0,9.0,7.0,7.0,6.0,10.0,4.0,7.0,10.0,9.0,7.0,10.0,12.0,6.0,8.0,5.0,5.0,8.0,5.0,5
531,ADRIJUS,0.0,0.0,7.0,7.0,8.0,0.0,4.0,5.0,5.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
535,ADVAIT,4.0,11.0,4.0,13.0,0.0,0.0,7.0,5.0,0.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
536,ADVAITH,4.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,3.0,0.0,7.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,:
537,ADVAY,6.0,3.0,5.0,0.0,0.0,4.0,6.0,4.0,0.0,6.0,9.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,:
538,ADVIK,18.0,25.0,18.0,10.0,23.0,15.0,7.0,7.0,13.0,12.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
539,ADVIT,0.0,3.0,5.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
543,ADYAAN,6.0,0.0,7.0,4.0,5.0,5.0,8.0,9.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
544,ADYAN,50.0,47.0,53.0,45.0,60.0,60.0,48.0,54.0,59.0,58.0,28.0,30.0,24.0,11.0,10.0,12.0,4.0,0.0,3.0,0.0,:
545,AEDAN,9.0,12.0,18.0,19.0,20.0,19.0,24.0,16.0,16.0,14.0,30.0,21.0,25.0,18.0,20.0,18.0,15.0,30.0,11.0,9.0,14
546,AEDDAN,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,:
547,AEDEN,0.0,3.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3
550,AENGUS,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,:
552,AERON,0.0,12.0,12.0,6.0,9.0,12.0,11.0,12.0,13.0,7.0,10.0,15.0,13.0,18.0,12.0,11.0,14.0,10.0,9.0,12.0,9
554,AFAAN,4.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,:
556,AFAN,4.0,5.0,8.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
559,AFFAAN,0.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,:
560,AFFAN,27.0,20.0,29.0,36.0,20.0,30.0,33.0,26.0,14.0,23.0,18.0,12.0,8.0,14.0,7.0,6.0,0.0,0.0,0.0,3.0,:
564,AFNAN,8.0,5.0,7.0,8.0,7.0,9.0,5.0,5.0,0.0,3.0,5.0,3.0,0.0,5.0,3.0,5.0,0.0,0.0,3.0,0.0,3
568,AFONSO,11.0,7.0,18.0,17.0,17.0,16.0,8.0,6.0,9.0,8.0,7.0,5.0,5.0,8.0,7.0,4.0,4.0,0.0,0.0,0.0,:
569,AFRAZ,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,6.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,:
571,AFTAB,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,5.0,3.0,5.0,4.0,6
573,AFZAL,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,4.0,4.0,4.0,0.0,4.0,5.0,4.0,4.0,3.0,4.0,5
574,AGAM,20.0,13.0,12.0,8.0,10.0,4.0,0.0,10.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
578,AGAMJOT,10.0,8.0,3.0,8.0,12.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
580,AGAMVEER,9.0,10.0,7.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
584,AGASTYA,21.0,10.0,5.0,14.0,7.0,13.0,11.0,8.0,9.0,5.0,3.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
586,AGHA,3.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,6.0,:
595,AGUSTIN,0.0,5.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,:
596,AHAAN,8.0,13.0,13.0,12.0,10.0,10.0,6.0,8.0,7.0,5.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
598,AHAD,58.0,50.0,41.0,26.0,23.0,17.0,14.0,13.0,17.0,20.0,18.0,26.0,24.0,16.0,17.0,19.0,17.0,16.0,7.0,8.0,5
599,AHAMED,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,7.0,:
600,AHAN,4.0,5.0,5.0,6.0,0.0,3.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,:
602,AHARON,4.0,11.0,6.0,5.0,7.0,7.0,9.0,8.0,4.0,8.0,3.0,7.0,3.0,7.0,5.0,9.0,3.0,5.0,4.0,8.0,3
605,AHIL,25.0,12.0,22.0,7.0,12.0,7.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
607,AHMAD,157.0,170.0,166.0,159.0,193.0,194.0,169.0,168.0,141.0,140.0,165.0,166.0,146.0,122.0,118.0,125.0,105.0,91.0,96.0,84.0,64
611,AHMED,245.0,246.0,284.0,321.0,338.0,320.0,306.0,345.0,377.0,320.0,335.0,344.0,350.0,327.0,304.0,297.0,275.0,303.0,247.0,225.0,177
614,AHMET,12.0,19.0,17.0,22.0,17.0,16.0,21.0,18.0,22.0,18.0,16.0,22.0,18.0,21.0,14.0,17.0,14.0,15.0,16.0,12.0,22
615,AHNAF,15.0,13.0,17.0,9.0,9.0,4.0,11.0,14.0,10.0,6.0,0.0,9.0,7.0,4.0,10.0,8.0,7.0,0.0,4.0,4.0,:
616,AHREN,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,0.0,:
617,AHRON,7.0,6.0,5.0,8.0,6.0,8.0,6.0,8.0,0.0,3.0,6.0,4.0,6.0,0.0,4.0,3.0,4.0,4.0,0.0,0.0,3
619,AHSAN,7.0,13.0,18.0,22.0,19.0,23.0,15.0,15.0,21.0,15.0,23.0,27.0,22.0,24.0,19.0,20.0,24.0,24.0,26.0,25.0,19
621,AHSEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,:
624,AHYAAN,4.0,6.0,7.0,18.0,5.0,8.0,5.0,6.0,5.0,3.0,0.0,3.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,:
625,AHYAN,13.0,18.0,16.0,30.0,32.0,32.0,22.0,18.0,21.0,13.0,14.0,15.0,14.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,:
630,AIDAN,273.0,361.0,352.0,341.0,365.0,421.0,364.0,415.0,535.0,637.0,710.0,858.0,749.0,867.0,804.0,865.0,901.0,838.0,891.0,717.0,741
632,AIDAS,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
633,AIDEN,466.0,409.0,498.0,577.0,622.0,566.0,594.0,665.0,825.0,1077.0,1022.0,900.0,598.0,540.0,542.0,504.0,485.0,456.0,405.0,351.0,386
634,AIDEN:JAMES,0.0,0.0,0.0,3.0,4.0,0.0,0.0,8.0,6.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
638,AIDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,:
640,AIDYN,3.0,0.0,0.0,3.0,0.0,4.0,6.0,0.0,0.0,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
645,AIKEN,0.0,0.0,3.0,8.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,:
647,AILBE,4.0,16.0,21.0,25.0,14.0,14.0,14.0,4.0,5.0,0.0,3.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,:
650,AIMAN,12.0,11.0,4.0,5.0,11.0,9.0,9.0,11.0,7.0,17.0,9.0,8.0,7.0,7.0,9.0,6.0,7.0,3.0,4.0,12.0,4
653,AIMEN,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,3
655,AINSLEY,9.0,0.0,5.0,5.0,4.0,0.0,10.0,0.0,3.0,5.0,4.0,6.0,7.0,8.0,9.0,9.0,0.0,19.0,5.0,14.0,11
659,AIRIDAS,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
660,AIRON,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,:
661,AIRONAS,0.0,0.0,4.0,7.0,0.0,3.0,10.0,6.0,7.0,10.0,7.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,:
666,AISTIS,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
677,AJ,28.0,28.0,26.0,37.0,26.0,15.0,29.0,29.0,21.0,20.0,14.0,10.0,6.0,16.0,9.0,12.0,3.0,4.0,4.0,0.0,:
679,AJAI,5.0,3.0,3.0,5.0,7.0,4.0,7.0,7.0,8.0,5.0,9.0,0.0,4.0,3.0,5.0,4.0,3.0,3.0,0.0,4.0,3
681,AJAN,5.0,6.0,10.0,8.0,0.0,6.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,:
682,AJANI,4.0,0.0,3.0,3.0,5.0,3.0,0.0,0.0,7.0,6.0,8.0,6.0,7.0,4.0,10.0,8.0,5.0,5.0,5.0,0.0,4
685,AJAY,32.0,44.0,66.0,68.0,55.0,68.0,48.0,52.0,75.0,77.0,69.0,73.0,82.0,83.0,87.0,89.0,85.0,95.0,97.0,89.0,79
688,AJEET,9.0,10.0,10.0,16.0,17.0,9.0,5.0,8.0,7.0,5.0,5.0,4.0,8.0,4.0,5.0,0.0,5.0,3.0,6.0,0.0,6
692,AJIT,8.0,10.0,9.0,15.0,7.0,7.0,6.0,4.0,6.0,4.0,5.0,0.0,0.0,3.0,3.0,4.0,5.0,3.0,0.0,5.0,3
693,AJMAL,0.0,0.0,7.0,0.0,0.0,5.0,5.0,0.0,5.0,4.0,6.0,0.0,5.0,0.0,8.0,0.0,8.0,9.0,5.0,8.0,10
