,Name,2020 Rank,2019 Rank,2018 Rank,2017 Rank,2016 Rank,2015 Rank,2014 Rank,2013 Rank,2012 Rank,2011 Rank,2010 Rank,2009 Rank,2008 Rank,2007 Rank,2006 Rank,2005 Rank,2004 Rank,2003 Rank,2002 Rank,2001 Rank,2000 Rank
9896,MARTON,4813.0,4702.0,4813.0,2512.0,4023.0,4747.0,4632.0,4813.0,4813.0,4647.0,4813.0,4527.0,4813.0,4333.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9897,MARTY,1019.0,1152.0,1158.0,1178.0,1123.0,1159.0,1935.0,1617.0,2458.0,1788.0,2199.0,1859.0,1953.0,2023.0,3385.0,2418.0,2578.0,2857.0,1799.0,1379.0,1889.0
9898,MARTYN,3334.0,4702.0,2693.0,2172.0,4810.0,2020.0,2248.0,2954.0,2458.0,2390.0,1911.0,1749.0,3158.0,1506.0,1469.0,1190.0,875.0,976.0,1253.0,668.0,568.0
9899,MARTYNAS,2960.0,3937.0,3412.0,2734.0,4023.0,2483.0,1819.0,2403.0,3416.0,2194.0,3332.0,2837.0,2775.0,2211.0,2538.0,3208.0,4813.0,4813.0,4813.0,4813.0,3036.0
9900,MARUF,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3822.0,3987.0,3300.0,3865.0,4527.0,2775.0,3589.0,3385.0,3849.0,3009.0,1962.0,3225.0,4813.0,4813.0
9901,MARVEL,3848.0,4702.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,3987.0,4813.0,4813.0,4813.0,4432.0,4333.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9902,MARVELLOUS,4813.0,4813.0,4749.0,4813.0,4810.0,4813.0,1819.0,4813.0,4805.0,4647.0,2941.0,4813.0,3158.0,4813.0,4052.0,4813.0,4813.0,4813.0,3225.0,4813.0,4813.0
9905,MARVIN,1150.0,1152.0,1097.0,1546.0,1081.0,1095.0,1144.0,1063.0,1367.0,1087.0,744.0,868.0,1343.0,1014.0,764.0,1135.0,815.0,761.0,869.0,842.0,817.0
9907,MARWAAN,3848.0,4702.0,3412.0,4813.0,4023.0,4747.0,4813.0,3822.0,4813.0,4813.0,3865.0,4527.0,4813.0,4813.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9908,MARWAN,1273.0,1189.0,1324.0,1398.0,1498.0,1786.0,1486.0,1147.0,1086.0,1045.0,942.0,944.0,1048.0,1201.0,1127.0,1377.0,1077.0,912.0,1322.0,1595.0,3036.0
9911,MARZUQ,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4647.0,4813.0,4813.0,3687.0,3589.0,4813.0,4813.0,3651.0,4813.0,4813.0,2587.0,4813.0
9916,MASEN,4608.0,4813.0,4813.0,4813.0,4813.0,3908.0,2690.0,4685.0,1669.0,3300.0,4813.0,4813.0,2775.0,4813.0,4052.0,4813.0,3651.0,4813.0,4813.0,4813.0,4813.0
9921,MASON,42.0,43.0,40.0,37.0,34.0,31.0,29.0,27.0,31.0,35.0,46.0,45.0,53.0,55.0,62.0,60.0,77.0,87.0,85.0,85.0,85.0
9922,MASON:JAMES,2404.0,2488.0,2693.0,3040.0,2175.0,1902.0,1630.0,1617.0,1962.0,2039.0,4678.0,4527.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9923,MASON:JAY,4608.0,4813.0,4813.0,3040.0,4023.0,4813.0,3362.0,2954.0,4813.0,2892.0,4813.0,4527.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9925,MASON:LEE,3334.0,1745.0,1610.0,1398.0,1271.0,1380.0,1819.0,1462.0,1191.0,1688.0,2400.0,1649.0,2775.0,2211.0,2870.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9929,MASOOD,4813.0,4813.0,4813.0,4813.0,4023.0,4813.0,4632.0,4813.0,4805.0,3830.0,4813.0,3227.0,4432.0,4333.0,4813.0,3849.0,2578.0,4813.0,3225.0,3134.0,3036.0
9931,MASOUD,3334.0,4813.0,4813.0,4812.0,4810.0,3908.0,3362.0,3822.0,4813.0,4813.0,4813.0,4813.0,3158.0,4813.0,3385.0,4813.0,4813.0,2857.0,4813.0,4813.0,4813.0
9932,MASROOR,4813.0,4813.0,4749.0,4813.0,3478.0,4747.0,4632.0,3315.0,3416.0,4813.0,4813.0,3744.0,4432.0,4813.0,4813.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
9935,MASSIMILIANO,2960.0,4702.0,4749.0,4812.0,2335.0,3004.0,3362.0,3822.0,1756.0,4647.0,3865.0,4813.0,3687.0,4333.0,2538.0,2174.0,3009.0,2189.0,2636.0,2220.0,2142.0
9936,MASSIMO,1548.0,1587.0,1235.0,1398.0,2027.0,1159.0,1486.0,1183.0,1430.0,1158.0,996.0,1358.0,1085.0,926.0,1224.0,1095.0,1732.0,1248.0,1190.0,842.0,1330.0
9939,MASUD,4608.0,3013.0,4813.0,3449.0,4810.0,2707.0,4813.0,2403.0,2721.0,3830.0,3332.0,4813.0,4432.0,2211.0,1892.0,2754.0,1878.0,2857.0,2005.0,3134.0,1425.0
9941,MASUM,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4805.0,4647.0,4813.0,3744.0,4813.0,4813.0,4813.0,4813.0,4813.0,3467.0,4813.0,2220.0,4813.0
9947,MATAN,3848.0,3411.0,3959.0,4813.0,4810.0,3908.0,4813.0,3315.0,4813.0,4647.0,4813.0,4813.0,3158.0,3095.0,3385.0,4813.0,4813.0,2857.0,4813.0,4813.0,4813.0
9948,MATAS,856.0,694.0,619.0,628.0,525.0,586.0,489.0,500.0,505.0,537.0,589.0,589.0,658.0,742.0,1016.0,1095.0,1222.0,1962.0,3225.0,3134.0,4813.0
9950,MATE,3848.0,2728.0,1786.0,2324.0,3478.0,2319.0,2248.0,2660.0,3987.0,3830.0,4678.0,3227.0,3158.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9951,MATEEN,3848.0,2266.0,1875.0,2734.0,1627.0,3373.0,2964.0,1617.0,1962.0,3300.0,2400.0,2126.0,3687.0,1756.0,3385.0,2174.0,2070.0,2857.0,2636.0,3134.0,2142.0
9952,MATEI,197.0,193.0,232.0,264.0,379.0,571.0,730.0,1063.0,1051.0,1342.0,1483.0,3227.0,2276.0,2435.0,4052.0,3849.0,4813.0,4813.0,4813.0,4813.0,4813.0
9957,MATEJ,3848.0,3013.0,2259.0,3040.0,4810.0,2020.0,3362.0,1539.0,2117.0,3830.0,1483.0,2837.0,2097.0,2435.0,2870.0,3208.0,4813.0,4813.0,4813.0,4813.0,4813.0
9961,MATEO,203.0,269.0,311.0,345.0,470.0,526.0,597.0,621.0,671.0,602.0,615.0,662.0,757.0,764.0,832.0,807.0,906.0,1513.0,1033.0,1202.0,1889.0
9963,MATEUS,1314.0,1253.0,1061.0,2172.0,1627.0,1586.0,2079.0,1920.0,2270.0,1600.0,3865.0,1568.0,2097.0,2023.0,3385.0,1851.0,2304.0,4813.0,3225.0,4813.0,2501.0
9964,MATEUSZ,845.0,787.0,835.0,508.0,482.0,526.0,409.0,345.0,324.0,269.0,239.0,221.0,231.0,308.0,476.0,919.0,1347.0,1629.0,2636.0,2220.0,1703.0
9966,MATH,3848.0,4702.0,3011.0,3040.0,4023.0,3908.0,3362.0,4813.0,3416.0,4813.0,4678.0,3744.0,4813.0,4813.0,3385.0,3849.0,3651.0,4813.0,4813.0,4813.0,3036.0
9967,MATHEO,2076.0,2488.0,2693.0,4812.0,3079.0,3908.0,2964.0,3822.0,4813.0,4813.0,2629.0,4813.0,2276.0,4333.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9968,MATHEUS,2682.0,2488.0,2259.0,2512.0,2027.0,2150.0,2079.0,2660.0,1852.0,1688.0,2199.0,1425.0,1828.0,2211.0,2087.0,2418.0,3009.0,4813.0,3225.0,4813.0,4813.0
9969,MATHEW,1431.0,952.0,958.0,996.0,712.0,640.0,624.0,647.0,619.0,546.0,481.0,432.0,397.0,386.0,266.0,253.0,230.0,216.0,195.0,174.0,171.0
9971,MATHIAS,467.0,541.0,584.0,709.0,928.0,1046.0,889.0,1247.0,1119.0,1209.0,1620.0,1425.0,1511.0,2211.0,2087.0,1617.0,1160.0,2470.0,1322.0,3134.0,2501.0
9972,MATHIEU,4813.0,4813.0,4749.0,4813.0,3478.0,3908.0,4632.0,3822.0,4813.0,4647.0,3332.0,2544.0,2775.0,3589.0,3385.0,1851.0,1596.0,1629.0,1253.0,3134.0,1889.0
9973,MATHIS,2682.0,4702.0,2259.0,4812.0,4023.0,3004.0,1819.0,3315.0,3039.0,2892.0,2629.0,2837.0,3158.0,2741.0,4813.0,3849.0,4813.0,4813.0,2636.0,4813.0,4813.0
9976,MATHYS,4813.0,4813.0,4749.0,4813.0,4813.0,2707.0,4813.0,4813.0,4813.0,4813.0,4813.0,3744.0,3158.0,4813.0,4813.0,3849.0,4813.0,4813.0,3225.0,4813.0,4813.0
9978,MATIAS,524.0,655.0,504.0,606.0,712.0,873.0,866.0,954.0,1051.0,1045.0,1620.0,1425.0,1085.0,1361.0,2087.0,2418.0,1732.0,1771.0,1411.0,2220.0,2501.0
9980,MATIN,1314.0,3013.0,3412.0,2052.0,3079.0,1673.0,2079.0,1706.0,2458.0,2194.0,2629.0,2544.0,1828.0,2435.0,2087.0,2754.0,2578.0,2857.0,2005.0,1949.0,2142.0
9981,MATIS,4813.0,4813.0,4813.0,4813.0,4810.0,3908.0,4813.0,4813.0,4805.0,4647.0,4678.0,4527.0,4813.0,4813.0,3385.0,4813.0,4813.0,3467.0,3225.0,4813.0,4813.0
9982,MATISS,4813.0,4813.0,3959.0,3996.0,4813.0,4747.0,3895.0,3822.0,4813.0,3830.0,4678.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9983,MATISSE,3334.0,3937.0,3959.0,3996.0,3079.0,2707.0,4632.0,4685.0,4813.0,4813.0,4813.0,4527.0,3158.0,4813.0,3385.0,3849.0,4813.0,2857.0,4813.0,2220.0,4813.0
9985,MATT,2960.0,3937.0,3412.0,4812.0,2556.0,2150.0,1819.0,1539.0,1669.0,1124.0,1407.0,1425.0,1156.0,820.0,722.0,788.0,667.0,653.0,586.0,576.0,422.0
9986,MATTEO,198.0,231.0,291.0,320.0,335.0,361.0,402.0,420.0,466.0,392.0,427.0,468.0,450.0,422.0,458.0,386.0,454.0,423.0,481.0,533.0,472.0
9993,MATTHEW,114.0,99.0,82.0,67.0,53.0,47.0,49.0,47.0,47.0,43.0,41.0,38.0,28.0,24.0,18.0,15.0,12.0,12.0,12.0,9.0,9.0
9997,MATTHIAS,524.0,481.0,544.0,673.0,698.0,927.0,695.0,788.0,977.0,1342.0,1289.0,1099.0,1953.0,1014.0,1168.0,1190.0,906.0,865.0,1253.0,1379.0,1096.0
9998,MATTHIEU,4608.0,3937.0,4813.0,4813.0,4813.0,3908.0,2690.0,3822.0,3039.0,3830.0,2941.0,3744.0,2097.0,2435.0,1469.0,1851.0,3651.0,4813.0,2254.0,1949.0,2501.0
10002,MATTI,4813.0,4702.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4805.0,4647.0,4813.0,2837.0,2775.0,2435.0,2870.0,3849.0,3009.0,4813.0,4813.0,4813.0,4813.0
10003,MATTIA,1051.0,1113.0,1040.0,1289.0,1319.0,1327.0,1421.0,1617.0,3039.0,1909.0,1724.0,1981.0,1457.0,2741.0,1643.0,2418.0,1732.0,1513.0,2254.0,3134.0,2501.0
10004,MATTIAS,1192.0,1083.0,1324.0,1546.0,1431.0,1902.0,1935.0,2660.0,1852.0,3300.0,2629.0,1568.0,2775.0,1440.0,2282.0,2418.0,1596.0,1962.0,1651.0,2587.0,1552.0
10005,MATTIE,4813.0,4813.0,3959.0,4813.0,4813.0,4813.0,3362.0,4813.0,4813.0,4647.0,4813.0,4813.0,4432.0,2741.0,4813.0,3849.0,3009.0,3467.0,4813.0,2587.0,4813.0
10006,MATTIS,3334.0,4813.0,4749.0,3040.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4678.0,4813.0,3158.0,4813.0,4813.0,4813.0,4813.0,3467.0,2636.0,4813.0,4813.0
10007,MATTY,2960.0,3411.0,3011.0,2324.0,4023.0,3004.0,2079.0,2954.0,2721.0,1688.0,1724.0,2837.0,3687.0,1578.0,1545.0,2754.0,1596.0,2470.0,2005.0,2220.0,3036.0
10009,MATUS,4813.0,4813.0,4749.0,2734.0,2556.0,2707.0,4813.0,2403.0,4805.0,3300.0,4678.0,2837.0,2775.0,3589.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10010,MATVEI,2960.0,3013.0,4813.0,4813.0,4023.0,3908.0,4813.0,4813.0,4813.0,4647.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10012,MATVEY,4813.0,3411.0,2693.0,4812.0,2556.0,2707.0,4632.0,2660.0,2458.0,2892.0,4813.0,4813.0,3687.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10014,MATYAS,3848.0,2728.0,2693.0,2052.0,2335.0,1786.0,1935.0,2216.0,3039.0,1909.0,4813.0,2837.0,4432.0,4813.0,3385.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10018,MAURICE,1431.0,1253.0,1786.0,1627.0,1431.0,1442.0,1327.0,2216.0,1852.0,1522.0,1551.0,1568.0,1596.0,1125.0,1280.0,1095.0,1110.0,1132.0,1077.0,983.0,1096.0
10019,MAURICIO,3334.0,3013.0,4813.0,4812.0,4813.0,3004.0,4632.0,3315.0,4813.0,4813.0,3332.0,4527.0,3158.0,4813.0,4813.0,2418.0,4813.0,4813.0,4813.0,4813.0,4813.0
10023,MAURO,3848.0,3937.0,4813.0,4813.0,2804.0,3908.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,2741.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10027,MAVERICK,513.0,526.0,610.0,526.0,870.0,1380.0,889.0,1247.0,1507.0,1688.0,2199.0,3227.0,2097.0,1885.0,2087.0,1299.0,2578.0,2189.0,2254.0,1949.0,2501.0
10030,MAWGAN,4813.0,3937.0,4813.0,4813.0,4810.0,3004.0,2690.0,2216.0,2458.0,2039.0,4678.0,2126.0,2507.0,2023.0,2087.0,4813.0,2578.0,1962.0,3225.0,2220.0,1703.0
10031,MAX,33.0,28.0,31.0,27.0,25.0,28.0,26.0,25.0,18.0,20.0,23.0,25.0,24.0,31.0,29.0,31.0,34.0,34.0,33.0,35.0,38.0
10035,MAXEN,4608.0,3411.0,4749.0,3449.0,3478.0,3373.0,4632.0,3315.0,4813.0,2613.0,2941.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10036,MAXENCE,2960.0,4813.0,3959.0,4813.0,3079.0,3373.0,3895.0,4685.0,4813.0,4813.0,4678.0,4527.0,4432.0,3589.0,4052.0,3208.0,3651.0,4813.0,4813.0,4813.0,4813.0
10038,MAXI,2404.0,4702.0,2259.0,3449.0,4813.0,2150.0,2459.0,2216.0,1119.0,1209.0,1407.0,2544.0,3687.0,4813.0,2870.0,4813.0,4813.0,2857.0,4813.0,4813.0,4813.0
10039,MAXIE,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3822.0,4813.0,3830.0,4678.0,4813.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,3225.0,4813.0,4813.0
10040,MAXIM,500.0,541.0,475.0,469.0,501.0,416.0,558.0,570.0,498.0,431.0,433.0,457.0,536.0,501.0,543.0,574.0,523.0,537.0,568.0,412.0,462.0
10041,MAXIME,1314.0,1316.0,1158.0,1210.0,974.0,1380.0,1223.0,1024.0,1313.0,1303.0,1620.0,1265.0,1403.0,1306.0,1401.0,1377.0,1160.0,1629.0,1411.0,842.0,848.0
10042,MAXIMILIAN,178.0,159.0,149.0,161.0,150.0,160.0,164.0,183.0,159.0,172.0,166.0,180.0,196.0,208.0,183.0,196.0,198.0,191.0,174.0,180.0,155.0
10043,MAXIMILIANO,1825.0,4813.0,2693.0,2734.0,2335.0,1786.0,2248.0,3315.0,3039.0,2892.0,3865.0,3744.0,4813.0,4813.0,4813.0,3849.0,3651.0,4813.0,4813.0,4813.0,2142.0
10044,MAXIMILIEN,4608.0,3013.0,1786.0,2324.0,3478.0,4813.0,3895.0,2954.0,3039.0,2194.0,1911.0,3744.0,2097.0,2211.0,2087.0,1716.0,3651.0,2470.0,2005.0,2220.0,2142.0
10045,MAXIMILLIAN,993.0,952.0,741.0,650.0,565.0,565.0,605.0,632.0,498.0,392.0,444.0,396.0,500.0,441.0,469.0,388.0,343.0,423.0,314.0,317.0,309.0
10046,MAXIMILLION,4608.0,3937.0,3412.0,3996.0,4023.0,4747.0,2964.0,1920.0,3039.0,2194.0,3332.0,4527.0,4432.0,2211.0,4813.0,3208.0,4813.0,2470.0,4813.0,3134.0,3036.0
10047,MAXIMO,1723.0,3013.0,2259.0,2052.0,2027.0,2707.0,1935.0,2055.0,4813.0,4647.0,1551.0,2126.0,3158.0,2741.0,2282.0,2418.0,3009.0,4813.0,2636.0,4813.0,4813.0
10048,MAXIMOS,1723.0,2104.0,2445.0,3040.0,2804.0,3373.0,4813.0,4685.0,4805.0,4813.0,3865.0,2837.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10049,MAXIMUS,201.0,181.0,187.0,182.0,179.0,181.0,203.0,195.0,205.0,218.0,263.0,279.0,262.0,273.0,309.0,276.0,277.0,305.0,334.0,248.0,554.0
10051,MAXON,4813.0,3937.0,4813.0,4812.0,2804.0,4747.0,4813.0,4813.0,4805.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10053,MAXTON,3848.0,2728.0,4749.0,2324.0,2335.0,3908.0,2690.0,4813.0,3039.0,4647.0,2941.0,4527.0,3687.0,2741.0,3385.0,4813.0,4813.0,2470.0,4813.0,4813.0,4813.0
10055,MAXWELL,157.0,155.0,142.0,136.0,123.0,128.0,119.0,114.0,125.0,131.0,145.0,144.0,144.0,138.0,139.0,139.0,166.0,169.0,168.0,158.0,166.0
10056,MAXX,1935.0,2104.0,2259.0,1627.0,1431.0,1327.0,1486.0,1539.0,1229.0,1209.0,2629.0,1859.0,1706.0,2435.0,1892.0,1716.0,3009.0,2857.0,2005.0,2587.0,2142.0
10058,MAXYMILIAN,3848.0,3937.0,4813.0,2324.0,2335.0,2319.0,2248.0,1462.0,1962.0,2194.0,1407.0,1859.0,2775.0,2435.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10061,MAYAN,3334.0,3411.0,3011.0,2512.0,2556.0,2020.0,2248.0,3822.0,2458.0,4647.0,4813.0,3227.0,4432.0,2741.0,4052.0,3208.0,3651.0,4813.0,3225.0,4813.0,4813.0
10062,MAYANK,4608.0,4813.0,4813.0,4812.0,4810.0,4747.0,4813.0,4685.0,2458.0,1909.0,3865.0,3744.0,3158.0,3589.0,2538.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10068,MAYOWA,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3895.0,3822.0,4805.0,4647.0,4813.0,4527.0,4432.0,3589.0,2870.0,3849.0,4813.0,4813.0,4813.0,4813.0,2501.0
10070,MAYSON,1548.0,1217.0,1533.0,1546.0,1022.0,950.0,1061.0,804.0,927.0,929.0,1109.0,972.0,1206.0,1440.0,1280.0,2174.0,1732.0,2189.0,2254.0,4813.0,3036.0
10071,MAYUR,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3822.0,4813.0,4813.0,4813.0,4527.0,3687.0,4333.0,4813.0,4813.0,3651.0,4813.0,3225.0,4813.0,3036.0
10072,MAZEN,2682.0,1986.0,3011.0,2734.0,1903.0,2707.0,3895.0,2216.0,3416.0,3300.0,2941.0,2318.0,2507.0,3095.0,4052.0,4813.0,3009.0,2857.0,2005.0,3134.0,2501.0
10073,MAZHAR,4813.0,4702.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3987.0,4647.0,4813.0,4813.0,4813.0,4333.0,4813.0,3849.0,3651.0,1962.0,2636.0,4813.0,3036.0
10075,MAZIN,1492.0,3013.0,2259.0,2324.0,1271.0,2707.0,2248.0,3315.0,2117.0,3300.0,1620.0,1649.0,1596.0,1440.0,1643.0,2418.0,2070.0,1962.0,1651.0,1467.0,1703.0
10079,MCAULEY,4813.0,4813.0,4813.0,4813.0,4813.0,3908.0,4813.0,3315.0,4805.0,4813.0,2036.0,2544.0,4813.0,3589.0,2870.0,2174.0,4813.0,2857.0,4813.0,4813.0,2501.0
10082,MCCAULEY,4813.0,4813.0,3412.0,4812.0,4810.0,3004.0,3362.0,4685.0,4805.0,4647.0,2629.0,1749.0,3687.0,2023.0,2087.0,1617.0,1347.0,2857.0,1651.0,1467.0,1330.0
10087,MCKAI,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4647.0,4678.0,3744.0,4432.0,4333.0,4813.0,4813.0,2578.0,4813.0,4813.0,4813.0,4813.0
10090,MCKENZI,4813.0,4813.0,4813.0,4813.0,4813.0,4747.0,4813.0,4813.0,4805.0,4813.0,2941.0,3744.0,1706.0,1756.0,2282.0,2754.0,4813.0,4813.0,4813.0,4813.0,4813.0
10091,MCKENZIE,690.0,694.0,646.0,613.0,452.0,445.0,308.0,284.0,209.0,177.0,153.0,114.0,121.0,119.0,124.0,144.0,194.0,240.0,431.0,786.0,881.0
10095,MCKENZIE:LEE,2960.0,4813.0,4813.0,3449.0,3478.0,4747.0,3895.0,4685.0,2270.0,1909.0,2400.0,1749.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10097,MCKINLEY,2076.0,4813.0,3959.0,4813.0,2335.0,4813.0,2079.0,3822.0,1962.0,2039.0,2629.0,3744.0,3158.0,3095.0,3385.0,4813.0,4813.0,2189.0,4813.0,3134.0,4813.0
10098,MCKYE,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3227.0,4813.0,4333.0,3385.0,2418.0,4813.0,4813.0,3225.0,4813.0,4813.0
10100,MD,587.0,655.0,549.0,779.0,621.0,656.0,730.0,692.0,754.0,852.0,736.0,1099.0,757.0,651.0,1084.0,2174.0,1038.0,976.0,1128.0,668.0,1425.0
10101,MD.,4813.0,4702.0,4813.0,4813.0,4810.0,4813.0,3895.0,2954.0,4805.0,4647.0,4813.0,3227.0,2276.0,2741.0,3385.0,2754.0,2070.0,2857.0,1519.0,1467.0,1889.0
10109,MEER,1492.0,1655.0,1455.0,3040.0,2027.0,2150.0,3895.0,2660.0,2270.0,2194.0,3332.0,2126.0,3687.0,2023.0,4052.0,1991.0,2578.0,1629.0,4813.0,3134.0,3036.0
10113,MEET,4813.0,3937.0,3959.0,3040.0,4813.0,4813.0,4813.0,4813.0,3039.0,4647.0,4678.0,3744.0,4432.0,4813.0,4813.0,4813.0,3651.0,4813.0,4813.0,4813.0,4813.0
10115,MEHAR,2960.0,3937.0,4813.0,4812.0,4813.0,4813.0,2964.0,4813.0,4813.0,4647.0,3865.0,4813.0,4813.0,4813.0,4813.0,2754.0,4813.0,4813.0,4813.0,4813.0,4813.0
10117,MEHDI,1492.0,1655.0,1324.0,1398.0,1271.0,1327.0,1178.0,1294.0,1086.0,1087.0,1109.0,1008.0,1294.0,1440.0,1224.0,1456.0,999.0,1011.0,1253.0,1467.0,1002.0
10119,MEHMED,3848.0,3411.0,3959.0,3996.0,4813.0,4813.0,2964.0,4813.0,3987.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10120,MEHMET,755.0,894.0,810.0,848.0,858.0,779.0,680.0,804.0,901.0,798.0,744.0,923.0,746.0,711.0,653.0,590.0,435.0,633.0,546.0,524.0,554.0
10122,MEHRAB,3848.0,4702.0,3412.0,4812.0,4813.0,4813.0,3895.0,4813.0,3416.0,4647.0,4813.0,4813.0,4813.0,4333.0,2087.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10124,MEHRAJ,4813.0,4813.0,4749.0,4813.0,4023.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4527.0,3687.0,3095.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10125,MEHRAN,2228.0,2266.0,3959.0,3449.0,2804.0,3373.0,2964.0,2055.0,2270.0,2390.0,3865.0,2544.0,2276.0,4813.0,4813.0,3208.0,2578.0,2857.0,3225.0,4813.0,2142.0
10128,MEHTAAB,2404.0,3411.0,4813.0,4812.0,4813.0,3908.0,4813.0,4685.0,4813.0,4813.0,4678.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10129,MEHTAB,1935.0,2728.0,3959.0,2324.0,3079.0,3004.0,3895.0,2954.0,3416.0,4647.0,3865.0,4813.0,4813.0,4813.0,4813.0,4813.0,2304.0,4813.0,4813.0,3134.0,2501.0
10130,MEHUL,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4805.0,4813.0,4678.0,4527.0,4432.0,3589.0,2870.0,2754.0,3651.0,2189.0,2254.0,4813.0,1425.0
10134,MEIR,1273.0,1506.0,1610.0,1178.0,2175.0,2020.0,2248.0,1796.0,1589.0,1398.0,1407.0,2126.0,2507.0,2211.0,2087.0,2754.0,2304.0,1629.0,1799.0,1949.0,2142.0
10141,MEKHI,2228.0,3937.0,1991.0,2512.0,2175.0,2150.0,2079.0,1339.0,1852.0,2039.0,1344.0,1033.0,1206.0,1252.0,847.0,726.0,875.0,1132.0,4813.0,4813.0,4813.0
10144,MELCHIZEDEK,4813.0,4813.0,4813.0,4813.0,2804.0,4813.0,4813.0,4685.0,4813.0,3830.0,3865.0,4813.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10145,MELIH,4813.0,4813.0,4813.0,3449.0,4813.0,3908.0,4813.0,4813.0,4813.0,4813.0,3865.0,4813.0,4813.0,4813.0,4813.0,3849.0,4813.0,3467.0,3225.0,3134.0,4813.0
10148,MELVIN,2682.0,1986.0,3011.0,1289.0,2335.0,2707.0,1370.0,1539.0,2117.0,1788.0,1801.0,1302.0,1343.0,1440.0,1469.0,1246.0,1038.0,1248.0,1519.0,1286.0,1167.0
10149,MELVYN,4813.0,4813.0,4813.0,4812.0,4813.0,4813.0,2964.0,4685.0,4805.0,3300.0,4813.0,4813.0,4813.0,4813.0,4052.0,3849.0,4813.0,4813.0,4813.0,4813.0,1889.0
10151,MEMET,4608.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3865.0,4813.0,4432.0,3589.0,3385.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
10152,MEMPHIS,1723.0,1655.0,1786.0,1124.0,1157.0,1186.0,1819.0,1920.0,1756.0,2613.0,2036.0,1425.0,1596.0,1578.0,1892.0,1617.0,1596.0,1248.0,1519.0,1595.0,4813.0
10153,MENACHEM,2228.0,1745.0,1324.0,1627.0,2556.0,1442.0,2248.0,1539.0,2270.0,2390.0,1620.0,2126.0,2097.0,2211.0,1280.0,1851.0,1732.0,1962.0,1799.0,1746.0,1167.0
